moveId,name,category,naturalStatus,isolationStatus,forcedStatus,equipped,eligible,affordable,selected,submitted,resolved,successful,valueProducing,decisionEligible,decisionSelected,triggerApplicable,triggerActivated,triggerResolved,triggerValueProducing,naturalEquipped,naturalEligible,naturalSelected,naturalResolved,naturalSuccessful,naturalTriggerApplicable,naturalTriggerTriggered,naturalTriggerResolved,isolationEquipped,isolationEligible,isolationSelected,isolationResolved,isolationSuccessful,isolationTriggerApplicable,isolationTriggerTriggered,isolationTriggerResolved,forcedEquipped,forcedEligible,forcedSelected,forcedResolved,forcedSuccessful,forcedTriggerApplicable,forcedTriggerTriggered,forcedTriggerResolved,errorCount,errors,followUp
isolation:move-freestyle-energy-redirection,"{""actionEconomy"":{""actorActions"":{""count"":2,""m2"":0,""mean"":30},""completedActions"":{""count"":2,""m2"":0,""mean"":0},""pendingResponses"":{""count"":2,""m2"":0,""mean"":0},""skippedActions"":0},""attackOutcomes"":{""attempted"":0,""counter"":0,""critical"":0,""stopped"":0,""successful"":0},""completedFights"":2,""damage"":{""a"":{""count"":2,""m2"":0,""mean"":0},""b"":{""count"":2,""m2"":0,""mean"":0}},""errorCount"":0,""eventCounts"":{""fight-started"":2,""initiative-rolled"":4,""ki-changed"":8,""phase-changed"":180,""turn-started"":62},""fightLength"":{""count"":2,""m2"":0,""mean"":31},""itemUses"":{},""kiEfficiency"":{""count"":0,""m2"":0,""mean"":0},""metricHash"":""fnv1a-32:83c9bcb4"",""moveId"":""move-freestyle-energy-redirection"",""moveUses"":{},""observability"":{""diagnosticFights"":2,""summaryOnlyFights"":0},""orientationCounts"":{""mirrored"":1,""original"":1},""overkill"":{""a"":{""count"":2,""m2"":0,""mean"":0},""b"":{""count"":2,""m2"":0,""mean"":0}},""perDieOutcomes"":{},""policyCounts"":{""simulation-quality"":2},""population"":""isolation"",""remainingResources"":{""a"":{""hp"":{""count"":2,""m2"":0,""mean"":220},""ki"":{""count"":2,""m2"":0,""mean"":10}},""b"":{""hp"":{""count"":2,""m2"":0,""mean"":220},""ki"":{""count"":2,""m2"":0,""mean"":10}}},""restrictedUse"":{""limitChanges"":0,""movesRemoved"":0,""moveUses"":0},""schemaVersion"":""simulation-move-metrics:v1"",""sequences"":{""counterChainLimits"":0,""deferredCancelled"":0,""deferredPerformed"":0,""deferredScheduled"":0},""stalls"":{""actionSkips"":0,""maximumTransitions"":0,""maximumTurns"":2,""semanticNoProgress"":0},""statusCounts"":{},""statuses"":{""applied"":0,""lockoutEvents"":0,""removed"":0,""rolled"":0},""transformations"":{""activated"":0,""cooldownsStarted"":0,""deactivated"":0,""rolled"":0},""wins"":{""a"":0,""b"":0,""draw"":2}}"
isolation:move-freestyle-expert-swordplay,"{""actionEconomy"":{""actorActions"":{""count"":2,""m2"":0,""mean"":30},""completedActions"":{""count"":2,""m2"":0,""mean"":0},""pendingResponses"":{""count"":2,""m2"":0,""mean"":0},""skippedActions"":0},""attackOutcomes"":{""attempted"":0,""counter"":0,""critical"":0,""stopped"":0,""successful"":0},""completedFights"":2,""damage"":{""a"":{""count"":2,""m2"":0,""mean"":0},""b"":{""count"":2,""m2"":0,""mean"":0}},""errorCount"":0,""eventCounts"":{""fight-started"":2,""initiative-rolled"":4,""ki-changed"":8,""phase-changed"":180,""turn-started"":62},""fightLength"":{""count"":2,""m2"":0,""mean"":31},""itemUses"":{},""kiEfficiency"":{""count"":0,""m2"":0,""mean"":0},""metricHash"":""fnv1a-32:b3cca6d5"",""moveId"":""move-freestyle-expert-swordplay"",""moveUses"":{},""observability"":{""diagnosticFights"":2,""summaryOnlyFights"":0},""orientationCounts"":{""mirrored"":1,""original"":1},""overkill"":{""a"":{""count"":2,""m2"":0,""mean"":0},""b"":{""count"":2,""m2"":0,""mean"":0}},""perDieOutcomes"":{},""policyCounts"":{""simulation-quality"":2},""population"":""isolation"",""remainingResources"":{""a"":{""hp"":{""count"":2,""m2"":0,""mean"":220},""ki"":{""count"":2,""m2"":0,""mean"":10}},""b"":{""hp"":{""count"":2,""m2"":0,""mean"":220},""ki"":{""count"":2,""m2"":0,""mean"":10}}},""restrictedUse"":{""limitChanges"":0,""movesRemoved"":0,""moveUses"":0},""schemaVersion"":""simulation-move-metrics:v1"",""sequences"":{""counterChainLimits"":0,""deferredCancelled"":0,""deferredPerformed"":0,""deferredScheduled"":0},""stalls"":{""actionSkips"":0,""maximumTransitions"":0,""maximumTurns"":2,""semanticNoProgress"":0},""statusCounts"":{},""statuses"":{""applied"":0,""lockoutEvents"":0,""removed"":0,""rolled"":0},""transformations"":{""activated"":0,""cooldownsStarted"":0,""deactivated"":0,""rolled"":0},""wins"":{""a"":0,""b"":0,""draw"":2}}"
isolation:move-freestyle-explosive-round,"{""actionEconomy"":{""actorActions"":{""count"":2,""m2"":2,""mean"":41},""completedActions"":{""count"":2,""m2"":0,""mean"":9},""pendingResponses"":{""count"":2,""m2"":0.5,""mean"":10.5},""skippedActions"":0},""attackOutcomes"":{""attempted"":18,""counter"":1,""critical"":0,""stopped"":11,""successful"":7},""completedFights"":2,""damage"":{""a"":{""count"":2,""m2"":11250,""mean"":75},""b"":{""count"":2,""m2"":1800,""mean"":30}},""errorCount"":0,""eventCounts"":{""attack-resolved"":18,""attack-rolled"":19,""damage-applied"":7,""defense-requested"":18,""defense-rolled"":20,""fight-started"":2,""initiative-rolled"":4,""ki-changed"":34,""move-used"":21,""phase-changed"":181,""turn-started"":62},""fightLength"":{""count"":2,""m2"":0,""mean"":31},""itemUses"":{},""kiEfficiency"":{""count"":2,""m2"":12.499999999998,""mean"":5.833333333333},""metricHash"":""fnv1a-32:fa4a4205"",""moveId"":""move-freestyle-explosive-round"",""moveUses"":{""move-freestyle-explosive-round"":18,""race-class-humans-average-in-the-extreme"":3},""observability"":{""diagnosticFights"":2,""summaryOnlyFights"":0},""orientationCounts"":{""mirrored"":1,""original"":1},""overkill"":{""a"":{""count"":2,""m2"":0,""mean"":0},""b"":{""count"":2,""m2"":0,""mean"":0}},""perDieOutcomes"":{""2"":1,""4"":2,""5"":2,""9"":2,""10"":2,""12"":1,""13"":2,""14"":2,""15"":1,""16"":5,""17"":2,""18"":1,""19"":3,""20"":1,""21"":2,""22"":1,""23"":3,""24"":2,""25"":2,""27"":1,""30"":1},""policyCounts"":{""simulation-quality"":2},""population"":""isolation"",""remainingResources"":{""a"":{""hp"":{""count"":2,""m2"":1800,""mean"":190},""ki"":{""count"":2,""m2"":12.5,""mean"":7.5}},""b"":{""hp"":{""count"":2,""m2"":11250,""mean"":145},""ki"":{""count"":2,""m2"":12.5,""mean"":7.5}}},""restrictedUse"":{""limitChanges"":0,""movesRemoved"":0,""moveUses"":21},""schemaVersion"":""simulation-move-metrics:v1"",""sequences"":{""counterChainLimits"":0,""deferredCancelled"":0,""deferredPerformed"":0,""deferredScheduled"":0},""stalls"":{""actionSkips"":0,""maximumTransitions"":0,""maximumTurns"":2,""semanticNoProgress"":0},""statusCounts"":{},""statuses"":{""applied"":0,""lockoutEvents"":0,""removed"":0,""rolled"":0},""transformations"":{""activated"":0,""cooldownsStarted"":0,""deactivated"":0,""rolled"":0},""wins"":{""a"":0,""b"":0,""draw"":2}}"
isolation:move-freestyle-guarded-strikes,"{""actionEconomy"":{""actorActions"":{""count"":2,""m2"":0,""mean"":30},""completedActions"":{""count"":2,""m2"":0,""mean"":0},""pendingResponses"":{""count"":2,""m2"":0,""mean"":0},""skippedActions"":0},""attackOutcomes"":{""attempted"":0,""counter"":0,""critical"":0,""stopped"":0,""successful"":0},""completedFights"":2,""damage"":{""a"":{""count"":2,""m2"":0,""mean"":0},""b"":{""count"":2,""m2"":0,""mean"":0}},""errorCount"":0,""eventCounts"":{""fight-started"":2,""initiative-rolled"":4,""ki-changed"":8,""phase-changed"":180,""turn-started"":62},""fightLength"":{""count"":2,""m2"":0,""mean"":31},""itemUses"":{},""kiEfficiency"":{""count"":0,""m2"":0,""mean"":0},""metricHash"":""fnv1a-32:1466af50"",""moveId"":""move-freestyle-guarded-strikes"",""moveUses"":{},""observability"":{""diagnosticFights"":2,""summaryOnlyFights"":0},""orientationCounts"":{""mirrored"":1,""original"":1},""overkill"":{""a"":{""count"":2,""m2"":0,""mean"":0},""b"":{""count"":2,""m2"":0,""mean"":0}},""perDieOutcomes"":{},""policyCounts"":{""simulation-quality"":2},""population"":""isolation"",""remainingResources"":{""a"":{""hp"":{""count"":2,""m2"":0,""mean"":220},""ki"":{""count"":2,""m2"":0,""mean"":10}},""b"":{""hp"":{""count"":2,""m2"":0,""mean"":220},""ki"":{""count"":2,""m2"":0,""mean"":10}}},""restrictedUse"":{""limitChanges"":0,""movesRemoved"":0,""moveUses"":0},""schemaVersion"":""simulation-move-metrics:v1"",""sequences"":{""counterChainLimits"":0,""deferredCancelled"":0,""deferredPerformed"":0,""deferredScheduled"":0},""stalls"":{""actionSkips"":0,""maximumTransitions"":0,""maximumTurns"":2,""semanticNoProgress"":0},""statusCounts"":{},""statuses"":{""applied"":0,""lockoutEvents"":0,""removed"":0,""rolled"":0},""transformations"":{""activated"":0,""cooldownsStarted"":0,""deactivated"":0,""rolled"":0},""wins"":{""a"":0,""b"":0,""draw"":2}}"
isolation:move-freestyle-guillotine-pummel,"{""actionEconomy"":{""actorActions"":{""count"":2,""m2"":0,""mean"":30},""completedActions"":{""count"":2,""m2"":0,""mean"":0},""pendingResponses"":{""count"":2,""m2"":0,""mean"":0},""skippedActions"":0},""attackOutcomes"":{""attempted"":0,""counter"":0,""critical"":0,""stopped"":0,""successful"":0},""completedFights"":2,""damage"":{""a"":{""count"":2,""m2"":0,""mean"":0},""b"":{""count"":2,""m2"":0,""mean"":0}},""errorCount"":0,""eventCounts"":{""fight-started"":2,""initiative-rolled"":4,""ki-changed"":8,""phase-changed"":180,""turn-started"":62},""fightLength"":{""count"":2,""m2"":0,""mean"":31},""itemUses"":{},""kiEfficiency"":{""count"":0,""m2"":0,""mean"":0},""metricHash"":""fnv1a-32:aee6260f"",""moveId"":""move-freestyle-guillotine-pummel"",""moveUses"":{},""observability"":{""diagnosticFights"":2,""summaryOnlyFights"":0},""orientationCounts"":{""mirrored"":1,""original"":1},""overkill"":{""a"":{""count"":2,""m2"":0,""mean"":0},""b"":{""count"":2,""m2"":0,""mean"":0}},""perDieOutcomes"":{},""policyCounts"":{""simulation-quality"":2},""population"":""isolation"",""remainingResources"":{""a"":{""hp"":{""count"":2,""m2"":0,""mean"":220},""ki"":{""count"":2,""m2"":0,""mean"":10}},""b"":{""hp"":{""count"":2,""m2"":0,""mean"":220},""ki"":{""count"":2,""m2"":0,""mean"":10}}},""restrictedUse"":{""limitChanges"":0,""movesRemoved"":0,""moveUses"":0},""schemaVersion"":""simulation-move-metrics:v1"",""sequences"":{""counterChainLimits"":0,""deferredCancelled"":0,""deferredPerformed"":0,""deferredScheduled"":0},""stalls"":{""actionSkips"":0,""maximumTransitions"":0,""maximumTurns"":2,""semanticNoProgress"":0},""statusCounts"":{},""statuses"":{""applied"":0,""lockoutEvents"":0,""removed"":0,""rolled"":0},""transformations"":{""activated"":0,""cooldownsStarted"":0,""deactivated"":0,""rolled"":0},""wins"":{""a"":0,""b"":0,""draw"":2}}"
isolation:move-freestyle-heart-stab,"{""actionEconomy"":{""actorActions"":{""count"":2,""m2"":0,""mean"":30},""completedActions"":{""count"":2,""m2"":0,""mean"":0},""pendingResponses"":{""count"":2,""m2"":0,""mean"":0},""skippedActions"":0},""attackOutcomes"":{""attempted"":0,""counter"":0,""critical"":0,""stopped"":0,""successful"":0},""completedFights"":2,""damage"":{""a"":{""count"":2,""m2"":0,""mean"":0},""b"":{""count"":2,""m2"":0,""mean"":0}},""errorCount"":0,""eventCounts"":{""fight-started"":2,""initiative-rolled"":4,""ki-changed"":8,""phase-changed"":180,""turn-started"":62},""fightLength"":{""count"":2,""m2"":0,""mean"":31},""itemUses"":{},""kiEfficiency"":{""count"":0,""m2"":0,""mean"":0},""metricHash"":""fnv1a-32:299e08d9"",""moveId"":""move-freestyle-heart-stab"",""moveUses"":{},""observability"":{""diagnosticFights"":2,""summaryOnlyFights"":0},""orientationCounts"":{""mirrored"":1,""original"":1},""overkill"":{""a"":{""count"":2,""m2"":0,""mean"":0},""b"":{""count"":2,""m2"":0,""mean"":0}},""perDieOutcomes"":{},""policyCounts"":{""simulation-quality"":2},""population"":""isolation"",""remainingResources"":{""a"":{""hp"":{""count"":2,""m2"":0,""mean"":220},""ki"":{""count"":2,""m2"":0,""mean"":10}},""b"":{""hp"":{""count"":2,""m2"":0,""mean"":220},""ki"":{""count"":2,""m2"":0,""mean"":10}}},""restrictedUse"":{""limitChanges"":0,""movesRemoved"":0,""moveUses"":0},""schemaVersion"":""simulation-move-metrics:v1"",""sequences"":{""counterChainLimits"":0,""deferredCancelled"":0,""deferredPerformed"":0,""deferredScheduled"":0},""stalls"":{""actionSkips"":0,""maximumTransitions"":0,""maximumTurns"":2,""semanticNoProgress"":0},""statusCounts"":{},""statuses"":{""applied"":0,""lockoutEvents"":0,""removed"":0,""rolled"":0},""transformations"":{""activated"":0,""cooldownsStarted"":0,""deactivated"":0,""rolled"":0},""wins"":{""a"":0,""b"":0,""draw"":2}}"
isolation:move-freestyle-heritage-calling,"{""actionEconomy"":{""actorActions"":{""count"":2,""m2"":0,""mean"":30},""completedActions"":{""count"":2,""m2"":0,""mean"":0},""pendingResponses"":{""count"":2,""m2"":0,""mean"":0},""skippedActions"":0},""attackOutcomes"":{""attempted"":0,""counter"":0,""critical"":0,""stopped"":0,""successful"":0},""completedFights"":2,""damage"":{""a"":{""count"":2,""m2"":0,""mean"":0},""b"":{""count"":2,""m2"":0,""mean"":0}},""errorCount"":0,""eventCounts"":{""fight-started"":2,""initiative-rolled"":4,""ki-changed"":8,""phase-changed"":180,""turn-started"":62},""fightLength"":{""count"":2,""m2"":0,""mean"":31},""itemUses"":{},""kiEfficiency"":{""count"":0,""m2"":0,""mean"":0},""metricHash"":""fnv1a-32:ad721e3c"",""moveId"":""move-freestyle-heritage-calling"",""moveUses"":{},""observability"":{""diagnosticFights"":2,""summaryOnlyFights"":0},""orientationCounts"":{""mirrored"":1,""original"":1},""overkill"":{""a"":{""count"":2,""m2"":0,""mean"":0},""b"":{""count"":2,""m2"":0,""mean"":0}},""perDieOutcomes"":{},""policyCounts"":{""simulation-quality"":2},""population"":""isolation"",""remainingResources"":{""a"":{""hp"":{""count"":2,""m2"":0,""mean"":220},""ki"":{""count"":2,""m2"":0,""mean"":10}},""b"":{""hp"":{""count"":2,""m2"":0,""mean"":220},""ki"":{""count"":2,""m2"":0,""mean"":10}}},""restrictedUse"":{""limitChanges"":0,""movesRemoved"":0,""moveUses"":0},""schemaVersion"":""simulation-move-metrics:v1"",""sequences"":{""counterChainLimits"":0,""deferredCancelled"":0,""deferredPerformed"":0,""deferredScheduled"":0},""stalls"":{""actionSkips"":0,""maximumTransitions"":0,""maximumTurns"":2,""semanticNoProgress"":0},""statusCounts"":{},""statuses"":{""applied"":0,""lockoutEvents"":0,""removed"":0,""rolled"":0},""transformations"":{""activated"":0,""cooldownsStarted"":0,""deactivated"":0,""rolled"":0},""wins"":{""a"":0,""b"":0,""draw"":2}}"
isolation:move-freestyle-hidden-power-level,"{""actionEconomy"":{""actorActions"":{""count"":2,""m2"":0,""mean"":30},""completedActions"":{""count"":2,""m2"":0,""mean"":0},""pendingResponses"":{""count"":2,""m2"":0,""mean"":0},""skippedActions"":0},""attackOutcomes"":{""attempted"":0,""counter"":0,""critical"":0,""stopped"":0,""successful"":0},""completedFights"":2,""damage"":{""a"":{""count"":2,""m2"":0,""mean"":0},""b"":{""count"":2,""m2"":0,""mean"":0}},""errorCount"":0,""eventCounts"":{""effect-activated"":2,""fight-started"":2,""initiative-rolled"":4,""ki-changed"":12,""phase-changed"":180,""turn-started"":62},""fightLength"":{""count"":2,""m2"":0,""mean"":31},""itemUses"":{},""kiEfficiency"":{""count"":2,""m2"":0,""mean"":0},""metricHash"":""fnv1a-32:0de9f936"",""moveId"":""move-freestyle-hidden-power-level"",""moveUses"":{},""observability"":{""diagnosticFights"":2,""summaryOnlyFights"":0},""orientationCounts"":{""mirrored"":1,""original"":1},""overkill"":{""a"":{""count"":2,""m2"":0,""mean"":0},""b"":{""count"":2,""m2"":0,""mean"":0}},""perDieOutcomes"":{},""policyCounts"":{""simulation-quality"":2},""population"":""isolation"",""remainingResources"":{""a"":{""hp"":{""count"":2,""m2"":0,""mean"":220},""ki"":{""count"":2,""m2"":0,""mean"":10}},""b"":{""hp"":{""count"":2,""m2"":0,""mean"":220},""ki"":{""count"":2,""m2"":0,""mean"":10}}},""restrictedUse"":{""limitChanges"":0,""movesRemoved"":0,""moveUses"":0},""schemaVersion"":""simulation-move-metrics:v1"",""sequences"":{""counterChainLimits"":0,""deferredCancelled"":0,""deferredPerformed"":0,""deferredScheduled"":0},""stalls"":{""actionSkips"":0,""maximumTransitions"":0,""maximumTurns"":2,""semanticNoProgress"":0},""statusCounts"":{},""statuses"":{""applied"":0,""lockoutEvents"":0,""removed"":0,""rolled"":0},""transformations"":{""activated"":0,""cooldownsStarted"":0,""deactivated"":0,""rolled"":0},""wins"":{""a"":0,""b"":0,""draw"":2}}"
isolation:move-freestyle-immense-power,"{""actionEconomy"":{""actorActions"":{""count"":2,""m2"":0,""mean"":30},""completedActions"":{""count"":2,""m2"":0,""mean"":0},""pendingResponses"":{""count"":2,""m2"":0,""mean"":0},""skippedActions"":0},""attackOutcomes"":{""attempted"":0,""counter"":0,""critical"":0,""stopped"":0,""successful"":0},""completedFights"":2,""damage"":{""a"":{""count"":2,""m2"":0,""mean"":0},""b"":{""count"":2,""m2"":0,""mean"":0}},""errorCount"":0,""eventCounts"":{""fight-started"":2,""initiative-rolled"":4,""ki-changed"":8,""phase-changed"":180,""turn-started"":62},""fightLength"":{""count"":2,""m2"":0,""mean"":31},""itemUses"":{},""kiEfficiency"":{""count"":0,""m2"":0,""mean"":0},""metricHash"":""fnv1a-32:e4ebf545"",""moveId"":""move-freestyle-immense-power"",""moveUses"":{},""observability"":{""diagnosticFights"":2,""summaryOnlyFights"":0},""orientationCounts"":{""mirrored"":1,""original"":1},""overkill"":{""a"":{""count"":2,""m2"":0,""mean"":0},""b"":{""count"":2,""m2"":0,""mean"":0}},""perDieOutcomes"":{},""policyCounts"":{""simulation-quality"":2},""population"":""isolation"",""remainingResources"":{""a"":{""hp"":{""count"":2,""m2"":0,""mean"":220},""ki"":{""count"":2,""m2"":0,""mean"":10}},""b"":{""hp"":{""count"":2,""m2"":0,""mean"":220},""ki"":{""count"":2,""m2"":0,""mean"":10}}},""restrictedUse"":{""limitChanges"":0,""movesRemoved"":0,""moveUses"":0},""schemaVersion"":""simulation-move-metrics:v1"",""sequences"":{""counterChainLimits"":0,""deferredCancelled"":0,""deferredPerformed"":0,""deferredScheduled"":0},""stalls"":{""actionSkips"":0,""maximumTransitions"":0,""maximumTurns"":2,""semanticNoProgress"":0},""statusCounts"":{},""statuses"":{""applied"":0,""lockoutEvents"":0,""removed"":0,""rolled"":0},""transformations"":{""activated"":0,""cooldownsStarted"":0,""deactivated"":0,""rolled"":0},""wins"":{""a"":0,""b"":0,""draw"":2}}"
isolation:move-freestyle-ki-color-cascade,"{""actionEconomy"":{""actorActions"":{""count"":2,""m2"":0,""mean"":30},""completedActions"":{""count"":2,""m2"":0,""mean"":0},""pendingResponses"":{""count"":2,""m2"":0,""mean"":0},""skippedActions"":0},""attackOutcomes"":{""attempted"":0,""counter"":0,""critical"":0,""stopped"":0,""successful"":0},""completedFights"":2,""damage"":{""a"":{""count"":2,""m2"":0,""mean"":0},""b"":{""count"":2,""m2"":0,""mean"":0}},""errorCount"":0,""eventCounts"":{""fight-started"":2,""initiative-rolled"":4,""ki-changed"":8,""phase-changed"":180,""turn-started"":62},""fightLength"":{""count"":2,""m2"":0,""mean"":31},""itemUses"":{},""kiEfficiency"":{""count"":0,""m2"":0,""mean"":0},""metricHash"":""fnv1a-32:dddf7498"",""moveId"":""move-freestyle-ki-color-cascade"",""moveUses"":{},""observability"":{""diagnosticFights"":2,""summaryOnlyFights"":0},""orientationCounts"":{""mirrored"":1,""original"":1},""overkill"":{""a"":{""count"":2,""m2"":0,""mean"":0},""b"":{""count"":2,""m2"":0,""mean"":0}},""perDieOutcomes"":{},""policyCounts"":{""simulation-quality"":2},""population"":""isolation"",""remainingResources"":{""a"":{""hp"":{""count"":2,""m2"":0,""mean"":220},""ki"":{""count"":2,""m2"":0,""mean"":10}},""b"":{""hp"":{""count"":2,""m2"":0,""mean"":220},""ki"":{""count"":2,""m2"":0,""mean"":10}}},""restrictedUse"":{""limitChanges"":0,""movesRemoved"":0,""moveUses"":0},""schemaVersion"":""simulation-move-metrics:v1"",""sequences"":{""counterChainLimits"":0,""deferredCancelled"":0,""deferredPerformed"":0,""deferredScheduled"":0},""stalls"":{""actionSkips"":0,""maximumTransitions"":0,""maximumTurns"":2,""semanticNoProgress"":0},""statusCounts"":{},""statuses"":{""applied"":0,""lockoutEvents"":0,""removed"":0,""rolled"":0},""transformations"":{""activated"":0,""cooldownsStarted"":0,""deactivated"":0,""rolled"":0},""wins"":{""a"":0,""b"":0,""draw"":2}}"
isolation:move-freestyle-monkey-maneuvers,"{""actionEconomy"":{""actorActions"":{""count"":2,""m2"":0,""mean"":30},""completedActions"":{""count"":2,""m2"":0,""mean"":0},""pendingResponses"":{""count"":2,""m2"":0,""mean"":0},""skippedActions"":0},""attackOutcomes"":{""attempted"":0,""counter"":0,""critical"":0,""stopped"":0,""successful"":0},""completedFights"":2,""damage"":{""a"":{""count"":2,""m2"":0,""mean"":0},""b"":{""count"":2,""m2"":0,""mean"":0}},""errorCount"":0,""eventCounts"":{""fight-started"":2,""initiative-rolled"":4,""ki-changed"":8,""phase-changed"":180,""turn-started"":62},""fightLength"":{""count"":2,""m2"":0,""mean"":31},""itemUses"":{},""kiEfficiency"":{""count"":0,""m2"":0,""mean"":0},""metricHash"":""fnv1a-32:69fe37b4"",""moveId"":""move-freestyle-monkey-maneuvers"",""moveUses"":{},""observability"":{""diagnosticFights"":2,""summaryOnlyFights"":0},""orientationCounts"":{""mirrored"":1,""original"":1},""overkill"":{""a"":{""count"":2,""m2"":0,""mean"":0},""b"":{""count"":2,""m2"":0,""mean"":0}},""perDieOutcomes"":{},""policyCounts"":{""simulation-quality"":2},""population"":""isolation"",""remainingResources"":{""a"":{""hp"":{""count"":2,""m2"":0,""mean"":220},""ki"":{""count"":2,""m2"":0,""mean"":10}},""b"":{""hp"":{""count"":2,""m2"":0,""mean"":220},""ki"":{""count"":2,""m2"":0,""mean"":10}}},""restrictedUse"":{""limitChanges"":0,""movesRemoved"":0,""moveUses"":0},""schemaVersion"":""simulation-move-metrics:v1"",""sequences"":{""counterChainLimits"":0,""deferredCancelled"":0,""deferredPerformed"":0,""deferredScheduled"":0},""stalls"":{""actionSkips"":0,""maximumTransitions"":0,""maximumTurns"":2,""semanticNoProgress"":0},""statusCounts"":{},""statuses"":{""applied"":0,""lockoutEvents"":0,""removed"":0,""rolled"":0},""transformations"":{""activated"":0,""cooldownsStarted"":0,""deactivated"":0,""rolled"":0},""wins"":{""a"":0,""b"":0,""draw"":2}}"
